fingerprint,candidate,trial,vehicle,time_s,station_m,target_mps,actual_mps,lateral_m,heading_deg,steering,throttle,brake,slip_deg,yaw_radps,assist_Nm,contacts,clearance_m,handling,x,y,z
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,3.3,3.229124,4.310646,3.56243873,0.00142860413,0.240662739,0.00280907028,0.5694461,0,0.00487693166,0.0002464538,-0.07614138,4,2.3313427,Grip,3.76857448,0.7274126,8.300388
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,3.3,3.22454071,4.307321,3.55917478,0.001073122,0.241474435,0.00225051213,0.569354057,0,0.00361835072,0.000182562042,-0.0564504527,4,2.32887268,Grip,-3.77107072,0.7274116,8.295741
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,3.39999986,3.59561825,4.57650948,3.81864619,0.00141072273,0.231546536,0.0025166613,0.5808042,0,0.00415091868,0.000228245539,-0.0710104555,4,2.33137465,Grip,3.76859331,0.7274567,8.671995
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,3.39999986,3.59070778,4.572947,3.81529832,0.00105929375,0.231546536,0.00201529078,0.580612361,0,0.00307749887,0.0001690382,-0.0525998548,4,2.32892466,Grip,-3.77105618,0.727456331,8.667018
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,3.5,3.9879818,4.861054,4.08336926,0.001388073,-0.233230531,0.00223475136,0.5988233,0,0.003484831,0.000208428042,-0.06527834,4,2.33136845,Grip,3.76861715,0.727503061,9.069641
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,3.5,3.98273277,4.85733128,4.0798955,0.00104141235,-0.233230531,0.00178776914,0.598607063,0,0.00258080265,0.000154216978,-0.0483297445,4,2.32894754,Grip,-3.77103734,0.7275021,9.064322
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,3.6,4.40690231,5.095635,4.34788132,0.00135922432,-0.241474435,0.001963575,0.584946,0,0.00288642338,0.000187267986,-0.0591462776,4,2.33129644,Grip,3.76864719,0.7276236,9.493853
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,3.6,4.401308,5.09250259,4.34449053,0.001019001,-0.241474435,0.00156909379,0.5850568,0,0.00213410915,0.0001383372,-0.04372473,4,2.32893944,Grip,-3.77101421,0.727621436,9.48819
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,3.69999981,4.85213375,5.34494972,4.60963,0.00132417679,-0.246288359,0.00170531019,0.582184136,0,0.00235287985,0.000165195757,-0.05267393,4,2.331223,Grip,3.76868343,0.727815747,9.94432449
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,3.69999981,4.846201,5.3416276,4.60624361,0.0009925365,-0.246288359,0.0013616269,0.582170665,0,0.00173714547,0.000121866236,-0.03887718,4,2.32893944,Grip,-3.77098656,0.727813,9.938323
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,3.8,5.323619,5.6089654,4.87383127,0.00128316879,-0.248660371,0.00145913917,0.5872981,0,0.00188025075,0.0001426803,-0.0460103452,4,2.33114815,Grip,3.7687254,0.728025556,10.421093
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,3.8,5.31734562,5.60545254,4.870389,0.00096154213,-0.248660371,0.00116372376,0.5871975,0,0.00138647167,0.000105112551,-0.03391638,4,2.328947,Grip,-3.77095485,0.7280228,10.41475
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,3.89999986,5.82173824,5.887895,5.14436,0.001237154,-0.252564222,0.00122517475,0.5980164,0,0.0014656476,0.0001203896,-0.03935398,4,2.33107328,Grip,3.7687726,0.7282287,10.9246187
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,3.89999986,5.815119,5.88418865,5.140818,0.0009262562,-0.252564222,0.0009747723,0.597853661,0,0.00107849261,8.843595E-05,-0.0289676078,4,2.3289628,Grip,-3.77091885,0.728226066,10.9179287
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,4,6.347146,6.15078926,5.418791,0.00118541718,-0.2601963,0.00100186269,0.591911733,0,0.0011065366,9.83426362E-05,-0.03274293,4,2.33099747,Grip,3.76882553,0.728444934,11.455514
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,4,6.340172,6.147481,5.41527748,0.000887155533,-0.2601963,0.0007950005,0.5920402,0,0.000811386446,7.20799E-05,-0.0240491312,4,2.32898617,Grip,-3.77087879,0.728441954,11.4484711
