fingerprint,candidate,trial,vehicle,time_s,station_m,target_mps,actual_mps,lateral_m,heading_deg,steering,throttle,brake,slip_deg,yaw_radps,assist_Nm,contacts,clearance_m,handling,x,y,z
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,4.1,6.86022663,6.39455,5.67179251,2.392574E-07,0.2654082,-2.26734232E-06,0.5862363,0,-6.628661E-07,-4.005975E-08,7.346426E-05,4,6.1,Grip,-1.24161232E-07,0.7286727,11.9736595
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,4.2,7.43828869,6.668746,5.94487667,2.84252678E-07,0.2676108,5.78204663E-06,0.5872772,0,6.414367E-08,-2.012562E-08,8.298092E-05,4,6.1,Grip,-1.61535851E-07,0.728916943,12.5571842
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,4.29999971,8.0438385,6.95221329,6.22285175,3.14633724E-07,-0.271242052,1.22142392E-05,0.591186464,0,8.03151863E-07,5.39982672E-08,7.59384857E-05,4,6.1,Grip,-1.935041E-07,0.7291453,13.1682911
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,4.4,8.677249,7.21803474,6.501301,2.47382332E-07,-0.276245624,2.22526614E-05,0.5834234,0,2.03320133E-06,2.07366412E-07,5.22464E-05,4,6.1,Grip,-2.11910489E-07,0.729377449,13.807272
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,4.5,9.338519,7.49554729,6.780763,1.51858714E-07,-0.279764831,2.95551454E-05,0.5825645,0,2.99419276E-06,4.832274E-07,-0.000132902889,4,6.1,Grip,-2.03224175E-07,0.7296211,14.4741306
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,4.6,10.0278883,7.782553,7.06457233,-1.98206826E-10,-0.2839303,3.55964839E-05,0.58506614,0,3.43463557E-06,7.090948E-07,-0.000356555625,4,6.1,Grip,-1.51136192E-07,0.7298682,15.1691742
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,4.7,10.745718,8.055934,7.349404,-3.553974E-07,-0.289391,4.041184E-05,0.578097,0,3.4652528E-06,9.692154E-07,-0.0006023436,4,6.09999943,Grip,-3.871868E-08,0.7301284,15.8927021
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,4.79999971,11.4920673,8.340177,7.63571548,-7.944876E-07,-0.293419868,3.72829563E-05,0.577204645,0,2.7772E-06,1.099176E-06,-0.000937666,4,6.09999943,Grip,1.50297268E-07,0.7304025,16.64478
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,4.9,12.2672043,8.626419,7.925708,-1.27651276E-06,-0.298051357,2.19811172E-05,0.575248837,0,7.460793E-09,1.02971615E-06,-0.00120900385,4,6.099999,Grip,4.05611729E-07,0.7306811,17.4257126
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,5,13.0713577,8.909025,8.215965,-1.75522712E-06,-0.303257883,-1.67043436E-05,0.570733,0,-3.520898E-06,6.592937E-07,-0.00146605365,4,6.09999847,Grip,7.054644E-07,0.73097,18.2356739
